0,1,2,3,4,5,6
05,08,15,17,44,45,48
02,19,27,28,31,43,46
05,08,19,28,38,44,48
03,18,27,28,33,39,48
08,13,19,35,37,39,49
12,19,25,28,30,38,42
07,35,39,41,43,44,45
03,13,14,15,19,32,47
12,14,26,28,35,45,47
05,25,28,30,37,40,47
04,09,24,30,41,42,45
11,15,33,36,38,41,45
04,13,23,30,31,37,43
06,11,13,25,30,38,47
07,14,15,18,34,36,47
05,06,14,32,37,47,49
04,11,13,14,21,28,41
05,06,12,22,28,32,47
02,11,13,29,36,39,41
09,22,36,39,42,43,49
02,12,33,34,40,42,45
05,21,32,33,37,39,44
01,02,06,07,16,19,26
03,14,18,22,44,46,49
07,13,27,31,35,37,43
09,12,15,20,35,43,47
02,08,14,21,25,36,49
14,16,29,35,42,46,49
04,18,32,33,39,40,43
02,11,17,21,32,42,46
09,24,26,28,32,39,49
02,06,23,30,34,39,48
01,02,17,26,28,45,46
09,18,19,23,24,25,41
03,05,12,17,25,30,31
11,14,20,38,46,48,49
09,10,13,18,36,39,49
08,13,15,22,35,44,45
04,19,20,23,34,43,48
02,13,14,19,20,24,47
07,14,17,19,25,26,38
02,23,33,37,43,46,48
16,19,23,26,27,34,36
11,22,28,33,39,43,47
04,06,15,23,33,37,41
06,09,14,16,24,30,47
13,18,28,35,38,42,45
12,17,24,32,41,44,48
08,17,19,36,39,41,47
07,09,12,25,29,32,40
02,03,04,24,40,47,49
01,04,06,13,19,21,23
13,23,39,42,44,47,48
03,12,14,23,27,34,38
01,22,23,25,34,44,48
15,16,18,29,31,39,48
01,19,20,23,28,30,31
01,05,16,32,37,41,47
03,04,15,18,19,22,45
01,11,15,16,20,29,39
07,12,15,17,34,45,49
02,08,17,19,20,25,49
07,10,13,18,22,34,40
03,16,33,36,42,46,48
08,09,11,17,37,39,41
03,13,35,36,38,42,45
15,22,28,29,36,39,45
06,14,16,22,30,42,45
01,08,09,22,29,30,32
07,18,29,30,41,45,46
01,12,18,19,21,24,41
07,12,15,23,35,43,49
13,24,29,31,35,36,42
13,18,20,26,32,35,47
07,25,26,28,32,36,37
13,17,24,32,33,44,45
02,07,10,15,28,31,35
01,16,17,25,26,31,44
06,12,15,22,24,30,34
09,13,19,20,27,31,33
05,06,23,27,37,44,45
07,13,18,20,21,23,49
12,14,19,21,22,36,40
03,13,22,23,25,32,47
11,16,34,36,42,46,47
02,04,11,28,29,33,48
08,09,11,17,26,39,46
06,11,13,20,25,38,44
05,08,13,29,33,39,49
04,06,09,21,22,29,46
05,09,16,18,31,39,43
08,10,11,12,17,37,46
05,14,22,23,35,40,49
02,14,20,21,23,34,45
05,07,11,18,27,38,43
04,05,11,13,16,18,34
05,19,22,29,35,38,49
06,19,24,25,36,37,39
05,26,31,34,37,38,39
05,06,09,21,31,32,49
03,08,09,24,28,31,44
07,08,13,19,23,32,40
09,18,25,30,39,40,43
01,08,16,19,26,34,41
01,03,13,15,28,36,49
22,23,26,35,37,39,47
13,16,19,21,24,26,30
04,13,24,32,34,43,44
09,10,13,15,35,42,45
03,30,31,37,42,43,49
08,09,13,20,21,34,42
03,11,14,18,28,41,46
05,11,17,21,22,25,33
03,04,23,33,39,40,47
14,24,27,36,39,41,44
01,06,15,24,27,34,49
10,24,29,44,46,48,49
08,10,13,21,31,36,49
06,09,33,36,37,39,44
03,13,20,25,31,37,46
07,08,17,20,25,31,42
07,17,33,34,35,46,47
06,22,25,31,38,45,47
03,11,28,29,33,39,47
01,13,26,29,32,37,44
06,13,22,25,30,38,39
04,05,10,23,41,42,48
04,12,15,18,31,39,46
03,10,15,16,25,38,47
02,15,32,33,36,39,49
09,10,12,15,24,32,33
03,09,13,17,27,32,46
04,12,13,19,25,26,29
05,12,14,30,35,40,49
01,04,08,11,15,38,44
08,16,17,29,34,37,42
03,09,16,20,28,33,43
09,12,14,19,29,44,46
01,15,19,27,28,37,38
08,14,17,27,28,30,48
02,20,22,26,27,34,44
06,07,10,14,42,46,48
10,16,26,28,32,39,45
04,07,08,16,19,34,39
03,10,25,26,33,39,47
07,16,19,20,21,25,47
06,24,25,27,33,42,49
04,10,24,32,37,41,44
09,32,37,41,43,44,48
06,10,20,35,39,40,48
08,11,17,19,22,44,48
10,11,24,33,35,37,39
09,15,21,24,28,40,47
01,10,13,16,22,25,27
05,14,33,36,40,41,46
01,17,31,33,39,46,49
03,17,22,23,27,45,47
04,05,10,23,33,35,44
01,07,24,30,35,40,44
03,04,21,22,30,31,35
26,28,33,38,42,43,47
05,09,11,19,30,33,49
05,11,21,30,36,42,43
05,11,20,22,35,38,46
03,15,22,23,33,47,49
05,12,18,26,29,31,37
16,17,18,20,40,42,43
01,14,15,16,24,39,49
01,04,12,27,35,38,46
08,14,16,17,18,34,41
10,17,25,27,29,34,38
01,06,14,23,38,40,47
02,10,37,38,39,43,47
11,16,18,19,28,33,35
04,05,08,28,35,47,49
06,08,15,21,44,45,49
02,10,12,13,19,31,47
03,04,22,29,31,41,42
01,02,08,10,15,23,49
01,05,07,09,10,17,26
07,12,14,16,24,38,47
01,10,17,23,28,33,43
01,05,11,15,30,44,48
05,14,31,35,44,48,49
01,04,13,38,43,46,48
03,11,19,26,28,31,42
04,06,16,19,24,30,42
06,17,20,21,34,38,47
15,20,24,30,39,44,46
01,07,21,39,43,45,48
17,27,32,36,37,40,42
05,08,28,30,38,39,47
16,22,24,30,31,41,47
01,02,15,16,22,29,41
01,05,19,26,33,39,44
09,11,14,17,27,28,45
01,07,18,28,31,39,48
18,19,23,34,39,43,46
02,09,13,16,25,26,45
13,14,19,26,27,36,37
01,04,11,17,27,36,37
09,12,16,24,33,45,47
02,11,12,25,33,39,44
02,04,11,17,26,41,42
04,08,13,16,26,33,38
07,24,26,36,37,43,44
02,03,06,22,24,42,46
01,05,20,33,34,41,42
07,11,20,21,22,37,47
11,12,25,28,33,41,43
03,05,09,17,28,32,43
09,12,23,24,30,33,45
01,07,10,15,22,28,41
01,12,15,18,25,30,45
04,19,37,40,42,43,48
04,09,12,13,20,29,37
04,07,09,13,18,22,44
03,13,19,21,33,44,45
14,16,18,21,38,44,49
18,23,25,30,33,37,45
07,09,17,19,36,48,49
08,11,18,25,34,35,38
11,25,26,28,38,44,45
11,14,20,22,26,35,43
10,14,22,36,38,44,45
03,04,13,16,35,47,49
08,15,16,30,33,40,44
06,10,12,27,35,36,43
01,10,11,17,19,41,43
05,21,24,27,30,32,33
23,25,29,30,42,44,45
02,05,11,18,24,25,29
09,13,24,32,33,34,48
08,12,14,34,37,44,48
01,02,12,15,22,25,41
16,19,21,32,37,39,45
02,05,06,07,08,33,45
01,11,15,20,36,41,47
03,07,20,25,29,31,44
01,17,19,23,28,29,47
05,09,14,24,33,37,46
11,16,19,22,24,38,41
08,09,11,24,25,30,40
11,15,17,20,23,31,38
03,08,10,20,28,36,48
08,12,25,35,36,40,41
02,06,12,23,33,40,49
04,05,08,12,15,30,33
05,13,17,25,36,37,41
06,08,28,33,43,45,47
09,24,27,28,43,48,49
05,16,19,21,27,35,39
15,18,23,24,40,43,45
19,21,30,34,35,41,49
07,20,26,28,30,35,39
08,18,20,23,37,38,46
03,18,21,29,38,43,45
03,11,14,18,26,38,41
12,21,25,27,32,38,44
15,16,21,27,41,42,46
08,12,35,40,43,44,47
03,16,18,22,25,40,44
03,24,25,28,32,34,42
07,09,22,37,41,42,44
01,11,27,41,45,46,47
01,08,09,10,11,12,42
13,31,36,38,40,41,42
03,18,19,22,23,45,49
08,19,24,28,34,42,48
02,11,13,20,28,38,43
14,15,16,18,23,24,39
01,09,21,22,29,40,45
12,21,22,26,30,45,49
02,07,16,20,25,27,32
08,18,20,23,27,30,45
02,03,13,28,32,34,43
08,12,14,30,33,41,48
05,11,22,27,28,31,33
02,10,14,20,33,40,48
05,08,11,16,26,42,43
14,18,19,22,30,39,43
05,12,18,21,36,40,43
01,03,08,22,29,38,47
03,11,17,19,34,43,48
10,12,14,17,21,28,33
03,19,23,25,32,35,37
09,17,18,24,30,32,38
08,12,14,31,39,40,45
04,10,21,28,29,37,45
07,33,35,43,45,46,49
01,05,06,11,12,15,25
02,08,24,30,31,38,40
10,13,18,19,38,47,48
04,15,17,20,25,38,40
10,23,29,33,37,39,48
01,02,15,25,26,34,42
13,16,20,28,39,40,43
07,09,12,15,24,33,38
01,03,04,08,19,36,43
04,14,23,34,38,40,46
04,22,27,33,35,43,44
03,04,15,23,32,39,44
01,02,20,22,25,42,46
05,11,14,39,41,43,47
02,05,08,14,22,27,34
08,12,14,17,22,31,46
03,07,17,24,38,43,47
05,13,15,27,38,41,47
10,20,22,23,30,46,47
08,12,16,17,28,43,45
07,17,18,25,27,31,48
07,10,13,38,43,45,48
04,11,29,33,38,39,47
11,12,15,25,33,47,49
02,04,05,20,24,40,42
08,12,14,18,19,31,44
03,17,26,28,29,31,46
01,06,12,25,27,35,36
09,11,17,32,37,41,48
03,14,25,38,40,41,46
13,22,27,30,37,42,47
08,09,21,22,36,38,44
06,11,25,35,43,47,49
12,24,32,35,45,47,49
13,31,33,34,37,39,40
06,12,18,19,32,44,47
01,23,34,38,39,40,46
19,21,25,32,37,44,49
14,20,21,26,28,34,37
06,07,18,24,34,38,42
02,03,17,24,29,31,46
02,07,28,30,36,40,41
04,11,15,18,33,36,39
03,07,11,16,21,41,42
04,23,24,29,40,42,47
05,10,14,19,31,33,47
04,10,16,28,29,30,38
09,11,13,15,27,36,44
02,18,23,36,45,48,49
02,12,31,32,39,40,42
01,02,09,35,36,47,48
17,26,27,31,34,41,42
01,06,11,13,15,42,44
01,02,16,34,40,47,49
05,18,29,31,33,39,45
04,11,17,27,29,42,47
03,18,20,22,23,24,33
09,23,29,37,42,45,46
01,10,17,25,32,41,43
04,17,26,27,35,40,43
06,08,11,29,34,41,46
01,09,15,22,26,29,41
02,28,30,35,41,45,47
09,12,17,28,29,30,41
10,12,16,17,18,28,29
07,10,13,16,17,23,43
10,12,13,21,30,36,47
04,21,27,30,33,45,49
04,18,25,28,38,44,46
01,05,13,27,30,35,48
11,14,17,18,23,33,35
02,04,09,24,25,32,46
03,14,20,35,41,44,46
02,12,14,19,35,37,42
01,05,11,26,28,30,41
06,09,13,27,32,42,46
01,09,20,28,41,47,48
13,16,19,21,26,42,45
04,09,12,17,25,26,45
06,10,14,36,39,45,49
01,06,24,29,41,44,48
11,14,15,27,34,43,49
02,05,18,21,24,33,45
09,12,17,22,30,47,48
09,22,28,38,40,42,45
08,14,22,24,30,36,45
06,15,19,23,27,33,45
02,09,27,32,38,39,43
07,10,18,23,26,40,45
11,15,21,33,34,39,44
18,23,26,29,35,37,45
01,02,19,25,41,45,46
11,17,24,26,34,35,39
07,11,13,25,30,44,49
10,16,18,34,39,41,45
05,08,20,21,29,40,47
02,11,20,22,31,35,47
07,10,21,24,38,40,49
08,14,18,20,24,39,46
06,18,20,24,29,41,49
17,18,20,27,34,43,49
06,12,14,16,33,42,49
03,11,14,15,22,25,27
13,17,18,23,34,38,41
04,23,29,36,39,44,46
03,05,19,29,33,34,44
33,34,36,42,44,45,47
14,18,22,25,36,39,44
08,09,12,24,29,36,37
04,12,17,21,32,38,42
03,13,24,36,39,44,45
07,12,14,15,27,34,44
06,08,17,27,29,30,31
08,10,13,18,20,22,42
08,10,14,15,23,38,43
05,07,19,22,28,34,44
13,14,26,28,32,36,38
10,13,22,23,25,27,47
07,11,14,26,30,39,47
12,14,19,22,38,40,46
04,10,22,24,28,37,40
04,13,25,28,37,43,46
12,14,19,23,25,38,40
21,24,29,31,39,41,44
01,06,22,26,35,36,41
05,08,16,29,35,42,49
04,10,13,16,23,30,47
05,07,09,13,15,29,49
04,05,10,16,19,42,48
03,07,23,25,27,37,43
01,02,04,18,28,33,37
06,08,10,24,27,32,40
04,08,16,19,22,23,46
07,15,16,19,27,31,42
04,10,11,27,29,32,41
06,14,17,18,24,43,48
11,19,22,24,44,45,46
09,19,21,22,24,27,43
06,14,19,22,35,36,47
02,18,20,21,35,38,45
03,07,11,25,34,43,47
03,17,21,24,27,44,47
01,12,24,27,29,36,39
02,04,12,28,29,33,35
02,11,12,27,37,42,44
09,12,17,20,22,25,43
04,09,18,33,42,46,47
08,22,29,31,33,42,46
08,12,16,17,23,29,33
15,17,18,22,30,41,47
03,04,11,24,32,36,43
01,12,15,22,25,45,48
02,12,15,34,36,41,49
02,05,07,15,31,35,47
02,12,24,34,35,44,46
02,18,21,31,33,44,48
04,15,23,30,45,48,49
04,10,16,20,24,39,47
01,05,19,28,30,33,48
04,10,12,19,20,29,48
04,05,09,31,32,35,40
03,10,17,19,26,27,42
19,22,25,32,37,45,47
05,07,15,18,19,27,28
01,09,14,15,18,24,34
01,09,11,13,23,25,34
03,07,20,25,26,34,48
19,22,24,37,38,39,48
07,08,26,29,33,46,47
16,17,21,25,37,45,47
01,03,15,16,30,32,34
02,08,18,27,32,38,39
13,15,23,24,28,31,42
12,15,19,24,33,34,47
01,07,12,15,26,32,37
05,10,22,29,35,43,44
01,03,04,29,33,41,49
07,27,29,31,36,47,48
05,12,25,29,36,40,45
12,14,27,32,42,46,49
11,14,18,31,34,35,39
07,17,18,22,24,36,44
03,10,13,15,19,21,47
09,24,27,31,34,43,45
09,15,16,17,35,38,39
06,20,24,29,32,44,48
02,08,09,18,41,46,47
07,08,25,32,37,39,45
05,07,19,32,35,39,47
05,07,15,17,26,42,47
12,14,22,25,30,33,39
09,21,28,34,41,43,48
02,03,12,14,17,39,47
04,06,10,12,14,32,33
01,02,05,14,19,22,44
03,14,22,25,33,36,37
09,18,28,36,37,39,47
02,08,15,24,26,34,35
01,17,28,32,34,46,47
07,11,13,22,33,35,47
03,06,12,27,34,44,48
01,03,22,34,35,47,49
01,04,22,23,30,39,41
02,03,05,18,25,35,45
08,17,37,38,43,44,47
04,12,14,15,17,29,42
04,06,10,20,40,46,47
05,10,11,12,14,16,24
03,05,13,21,38,39,43
03,05,13,16,23,27,49
01,21,26,28,35,38,45
15,16,20,32,38,46,48
01,02,16,19,29,34,35
03,10,20,33,34,43,47
01,06,18,22,24,30,34
04,05,11,22,23,26,28
17,37,40,42,43,45,47
02,04,07,12,16,35,41
02,17,25,29,32,38,39
09,13,23,25,27,35,46
06,14,22,23,37,42,46
03,13,30,32,35,36,44
05,06,30,33,34,35,43
15,20,22,33,35,37,46
14,16,19,21,28,40,41
02,07,21,28,35,38,39
25,31,35,39,41,43,44
08,17,19,23,25,26,27
01,02,07,10,14,34,37
17,20,23,24,28,33,39
03,10,12,15,18,20,31
06,07,11,22,29,43,45
14,19,22,29,30,38,47
08,09,17,30,31,35,46
08,11,18,21,22,27,43
11,15,23,35,41,44,49
11,15,25,26,39,47,49
02,06,28,29,33,38,39
17,26,28,36,41,46,48
05,12,17,33,36,41,42
01,15,31,38,41,44,46
09,15,24,25,30,36,46
13,23,27,33,37,41,44
02,09,11,23,32,39,44
05,07,15,24,29,31,49
05,09,12,20,21,36,48
05,17,23,24,25,32,36
08,18,23,28,46,48,49
09,26,28,32,37,40,45
03,07,16,28,41,47,48
03,16,17,21,30,43,45
16,21,32,36,37,41,43
03,17,26,29,39,44,48
19,30,31,36,40,44,49
01,06,07,11,40,41,48
14,15,26,27,32,35,38
01,08,16,25,30,42,48
10,12,14,28,36,39,45
02,17,22,24,26,42,48
01,16,20,29,33,44,46
03,06,23,29,31,37,49
11,15,25,27,39,42,44
05,12,21,30,32,40,44
07,08,11,22,24,30,45
17,18,24,29,33,34,49
05,11,15,26,27,33,39
19,20,22,26,29,35,40
02,07,08,10,13,22,43
12,21,28,37,40,43,47
01,14,16,20,26,32,34
16,17,19,22,31,47,49
03,06,08,17,21,28,34
01,08,10,24,26,37,45
05,06,15,19,26,36,44
11,14,15,24,25,26,30
11,21,22,24,26,36,43
13,16,20,35,37,43,49
01,09,17,19,25,27,38
09,12,13,14,28,39,41
14,17,19,34,35,38,47
04,05,22,25,32,38,47
05,15,20,27,30,42,46
06,11,13,22,37,39,46
06,10,22,25,39,40,42
21,24,25,37,43,46,49
07,12,28,36,41,42,48
05,06,27,28,31,41,45
01,06,15,32,42,45,46
06,08,15,24,26,39,44
01,04,14,20,24,29,43
06,11,20,27,37,39,44
02,04,08,28,41,42,48
13,21,30,31,34,39,40
02,06,11,13,31,39,41
01,07,10,24,29,32,37
04,06,08,09,11,16,19
08,14,25,27,32,34,48
03,10,18,31,34,36,41
05,13,17,26,32,39,42
02,03,09,14,19,34,35
02,06,07,19,39,45,46
07,08,13,22,35,39,45
07,12,15,24,27,29,36
01,04,11,20,39,40,43
04,06,25,32,37,46,48
03,11,13,14,17,27,35
16,20,27,30,31,43,48
02,03,04,16,18,23,43
07,13,15,20,32,42,44
06,09,16,17,18,38,42
03,19,24,32,40,42,45
03,05,09,22,27,34,38
03,08,16,26,28,39,47
09,19,20,23,26,34,46
02,04,06,28,29,34,39
16,17,20,26,33,37,41
02,10,13,15,17,39,42
02,13,16,19,24,34,45
09,17,27,30,31,34,42
02,05,09,14,25,27,48
02,09,11,17,18,21,42
09,15,16,20,23,42,44
11,18,21,23,25,37,46
04,18,35,36,41,44,48
02,03,07,18,21,28,42
05,08,09,12,16,17,19
06,10,22,23,37,40,41
02,04,08,28,32,36,46
01,14,22,24,26,41,48
01,07,14,15,32,42,44
10,16,18,20,36,45,46
02,03,13,22,34,37,40
07,20,21,26,31,34,37
03,10,13,14,26,27,48
14,15,21,25,29,37,47
05,16,30,37,38,47,48
08,11,24,43,44,47,48
04,14,24,41,42,44,48
15,27,30,35,37,39,48
15,16,25,26,32,33,44
03,09,13,25,34,36,44
01,06,10,43,45,46,49
12,13,16,20,21,27,49
01,07,10,12,26,28,37
04,17,23,34,43,47,48
02,10,25,33,39,45,49
04,10,16,17,28,36,43
06,09,22,23,36,38,47
13,23,24,30,34,41,44
03,14,17,18,19,20,41
02,11,20,22,33,40,43
19,20,26,31,34,39,48
06,07,08,09,17,23,30
04,09,14,27,33,36,48
03,07,15,24,25,35,44
01,12,19,24,25,39,44
05,11,30,32,36,41,43
05,08,10,22,23,36,40
01,08,15,21,22,24,42
21,34,36,37,45,48,49
01,10,14,17,19,20,42
08,09,18,34,36,48,49
01,14,15,20,25,32,43
07,10,18,22,24,27,45
07,09,10,11,14,27,41
02,10,14,32,36,43,44
06,14,25,31,36,37,48
04,12,14,22,24,30,48
07,09,15,16,18,21,48
09,13,15,17,36,39,40
12,15,18,30,32,33,46
07,17,19,29,39,40,42
02,22,34,35,37,41,47
01,08,14,17,23,32,41
05,10,17,18,25,31,46
02,22,27,32,35,39,44
03,12,13,15,20,26,29
01,10,18,22,33,45,48
07,13,20,30,33,38,47
04,08,31,33,39,40,47
07,09,22,29,34,37,45
04,08,26,35,41,46,47
06,15,22,27,30,37,39
02,03,09,17,27,40,41
03,14,19,31,39,42,49
03,04,06,23,24,42,44
05,11,14,17,28,41,47
02,08,18,20,32,38,46
10,21,25,33,35,41,42
12,18,21,22,32,35,49
07,22,24,25,38,39,40
04,07,09,15,26,37,49
04,06,07,24,28,33,40
05,08,15,24,31,38,46
02,08,17,35,36,40,46
03,04,11,20,21,35,39
16,22,31,33,36,37,47
12,14,15,19,24,27,42
02,13,24,32,34,36,40
04,09,14,16,17,26,39
04,07,09,13,16,26,37
01,02,20,21,32,41,44
01,16,23,30,43,47,49
04,06,08,14,16,37,46
02,04,07,25,34,37,49
11,19,26,30,35,40,49
02,03,10,23,27,30,44
08,18,24,30,32,41,45
12,13,19,29,35,44,47
08,09,22,24,35,39,43
20,21,22,34,42,43,45
12,13,26,39,43,44,48
21,24,30,36,37,39,40
11,16,29,30,36,44,45
03,10,16,19,22,34,37
02,03,08,14,17,22,43
07,16,17,25,27,30,40
12,17,27,30,32,36,38
03,05,14,19,27,31,32
02,03,24,25,26,33,47
04,11,16,18,20,22,42
10,11,17,22,24,30,44
18,21,27,31,37,43,44
01,16,25,32,33,44,47
05,06,17,18,21,34,40
07,26,27,31,32,33,42
07,08,17,18,36,37,45
02,04,07,11,15,27,32
03,23,25,27,38,42,44
02,06,13,24,25,27,37
05,12,18,24,27,28,48
02,16,18,21,23,24,41
10,11,17,25,30,41,46
13,15,21,24,25,36,48
06,10,13,14,25,41,46
05,08,09,12,22,39,45
03,04,07,23,36,37,46
18,29,30,32,39,42,43
04,11,17,30,38,44,46
13,19,26,36,43,46,48
13,15,17,21,25,29,45
06,11,14,15,21,33,38
06,13,21,31,35,38,48
15,16,17,27,29,38,41
02,12,21,29,38,48,49
03,07,14,27,40,45,48
12,17,22,35,38,42,47
10,23,29,31,32,39,48
04,05,06,19,22,24,41
04,11,16,18,25,29,36
11,14,19,29,33,42,47
02,03,05,36,37,38,42
11,15,19,34,43,48,49
03,05,14,21,29,33,47
05,12,13,25,26,37,40
14,29,31,41,43,45,49
01,13,14,15,20,29,36
22,24,27,30,37,47,49
07,22,25,30,40,44,49
02,17,19,20,23,34,36
04,06,11,12,18,33,44
11,17,38,40,42,45,49
06,10,19,20,24,25,39
04,07,10,12,27,36,38
10,12,21,25,31,35,37
10,16,27,29,33,39,42
06,16,20,21,22,41,45
02,09,25,30,33,48,49
12,19,22,28,29,39,42
04,09,10,14,24,27,48
01,07,13,21,28,44,48
06,20,28,29,30,31,46
11,13,15,17,23,29,37
03,10,13,17,38,40,48
05,16,18,19,25,28,45
06,07,09,10,26,32,38
13,17,18,30,34,39,43
21,22,29,32,36,37,38
03,08,10,19,24,35,38
10,11,26,31,36,45,48
03,10,15,38,41,48,49
14,21,24,35,38,40,49
10,14,15,21,32,45,48
05,17,29,42,46,47,48
01,03,14,23,32,33,44
04,05,07,08,19,24,31
05,06,16,24,39,40,42
01,05,10,15,23,34,35
03,12,13,15,24,33,41
03,12,15,28,42,47,49
09,10,12,13,18,40,49
02,05,11,13,24,29,43
02,16,17,38,39,42,44
24,26,37,41,42,44,49
07,12,28,34,45,46,48
04,06,13,18,26,39,45
04,15,22,26,34,40,45
07,13,16,21,31,36,40
14,16,19,41,42,44,47
07,09,31,41,43,45,48
05,17,24,25,41,45,48
07,08,11,20,27,31,43
07,08,11,36,45,47,48
07,12,20,29,36,39,45
05,07,10,32,33,35,43
08,12,15,16,20,31,37
19,40,41,44,47,48,49
09,12,15,24,31,33,34
08,15,24,25,27,36,43
14,29,37,38,44,47,48
09,21,22,26,28,36,38
03,09,11,16,34,39,43
03,07,08,19,20,35,39
01,03,22,34,41,47,49
04,08,09,20,23,45,46
12,21,28,34,36,45,48
07,11,19,38,40,41,42
01,10,12,20,29,35,47
01,03,10,17,20,30,47
27,31,35,39,44,47,49
06,12,18,22,24,41,43
06,08,14,16,41,44,49
10,13,15,17,22,38,48
04,13,18,33,38,44,48
02,03,09,31,36,41,46
05,08,18,28,37,43,49
01,06,11,23,39,44,47
08,12,13,24,26,30,38
11,15,19,24,32,43,45
03,06,15,21,29,32,40
08,14,21,24,27,38,49
01,12,23,24,27,42,47
07,17,31,36,38,48,49
19,24,27,30,32,45,49
04,14,30,32,37,44,47
04,09,16,22,27,29,35
07,11,21,37,38,41,43
06,08,29,37,42,45,48
02,06,20,22,24,25,45
01,05,11,18,41,46,48
02,04,12,24,34,39,42
02,11,19,38,43,45,49
05,09,23,24,32,33,34
18,23,24,27,39,43,45
10,14,15,32,37,41,45
02,07,18,19,36,37,45
04,09,11,21,26,35,45
02,10,13,18,31,40,44
01,17,20,24,41,47,48
03,11,24,29,32,40,41
02,03,13,21,31,37,44
09,10,11,14,16,26,27
10,20,21,31,33,41,48
03,04,05,12,15,23,31
02,07,12,28,29,38,48
02,09,13,21,28,30,31
06,17,22,27,29,37,47
02,03,16,24,27,35,43
04,13,20,29,33,34,47
04,08,14,18,19,32,49
09,14,19,21,31,32,40
08,11,14,23,26,42,47
10,12,24,26,34,43,47
01,07,15,18,21,30,45
12,14,20,33,35,37,48
02,04,09,15,33,35,38
08,13,16,18,30,35,40
02,08,20,21,26,31,33
01,13,15,17,20,21,43
01,23,28,33,40,43,45
10,15,30,33,38,39,41
03,05,08,10,25,26,36
03,05,15,18,26,35,45
03,07,12,13,14,42,48
04,15,23,26,34,45,46
03,10,11,38,39,44,48
03,14,35,39,43,46,49
04,18,28,29,40,44,49
04,12,19,20,26,28,36
03,10,11,18,34,41,44
01,17,20,30,34,48,49
01,07,10,13,29,42,48
03,16,19,20,24,32,42
02,04,15,17,20,31,34
01,25,31,36,37,40,41
01,05,07,10,16,26,41
14,15,17,35,44,45,47
02,16,17,18,42,43,47
02,12,13,14,22,23,42
02,07,11,16,30,31,48
05,07,12,21,22,37,49
13,16,17,21,35,40,46
02,13,23,29,34,42,44
03,06,27,34,35,36,48
05,10,17,21,27,31,46
07,09,29,32,33,48,49
02,03,05,11,17,19,42
11,29,31,44,45,47,48
10,22,25,32,35,36,42
16,23,31,37,40,42,48
21,22,27,30,39,42,44
09,15,17,19,28,45,49
08,09,21,29,42,46,48
07,08,15,19,36,37,41
02,04,05,17,29,39,41
03,13,15,22,33,41,49
01,15,17,25,34,40,41
05,13,20,37,39,40,41
05,08,19,28,33,40,46
13,19,24,29,35,36,40
06,11,18,21,34,36,44
02,05,27,32,35,42,46
02,04,11,19,28,29,38
23,24,29,36,42,43,49
04,10,14,16,20,30,34
04,06,07,18,31,33,49
14,16,17,19,38,39,46
03,04,15,26,27,42,49
11,22,30,31,39,47,49
01,05,23,29,32,43,47
04,06,12,22,28,32,45
01,09,12,17,18,29,42
12,15,16,20,25,26,40
03,05,11,15,16,23,43
05,08,16,18,25,26,27
07,08,13,14,25,41,42
02,06,19,21,28,35,38
02,04,13,24,29,37,42
01,06,18,19,26,44,49
07,13,22,29,42,44,47
12,21,22,27,30,36,39
13,19,28,39,41,48,49
03,05,13,26,27,41,43
08,11,12,13,21,29,34
04,10,14,16,26,37,38
07,09,11,12,21,47,49
09,13,25,27,33,43,48
03,06,07,19,22,29,41
01,03,19,24,34,39,44
01,06,22,30,31,32,40
02,03,11,21,34,35,44
10,19,20,26,30,36,38
05,23,24,25,28,37,42
01,09,13,19,24,25,48
12,14,23,25,31,38,40
04,26,27,31,32,39,47
05,09,19,29,31,40,45
01,18,19,22,44,45,48
20,21,30,33,37,40,46
03,07,09,24,30,31,49
15,22,24,30,36,39,44
01,15,23,35,43,44,45
02,13,20,24,33,36,47
02,09,20,22,27,33,47
05,07,13,16,25,44,46
03,05,19,20,23,33,45
13,14,26,32,36,40,47
01,03,04,22,29,36,45
01,02,03,11,13,26,27
07,14,27,28,35,42,45
05,11,12,19,25,45,46
13,15,23,30,36,40,44
11,12,24,29,30,38,46
03,07,09,14,27,30,31
02,03,11,19,30,37,38
09,12,13,17,24,38,42
02,05,07,17,38,40,49
03,11,16,17,26,28,32
04,07,15,16,27,28,36
01,06,30,40,46,47,49
02,04,07,10,17,27,41
04,16,29,31,35,37,38
07,11,25,26,30,32,37
04,09,14,16,28,45,46
02,08,10,15,39,43,49
13,19,25,28,30,38,41
01,24,25,28,30,37,39
03,07,13,30,42,46,48
10,17,20,22,26,32,40
02,19,23,27,29,48,49
11,14,19,26,32,41,47
08,27,32,34,36,37,38
02,04,16,23,30,32,46
01,18,35,41,44,47,49
05,08,11,24,29,40,43
07,14,15,16,21,30,41
04,07,11,19,34,38,48
02,10,13,16,30,33,48
06,11,13,14,35,37,49
05,22,24,25,30,39,42
01,02,22,28,30,44,45
07,11,14,16,22,35,46
02,04,18,24,27,43,44
10,18,20,22,29,33,48
03,07,11,16,43,46,48
15,17,22,28,34,42,48
17,21,23,33,40,44,47
03,12,27,33,37,42,49
05,09,14,22,34,35,38
02,17,30,42,43,45,49
05,06,08,33,38,44,47
07,11,28,31,34,39,42
05,12,28,31,33,34,44
03,05,13,14,24,35,41
15,18,19,36,39,45,46
02,08,16,32,34,39,44
01,11,12,15,16,27,29
10,19,20,27,35,44,47
02,08,11,15,16,20,28
